Code,Description,Project
1329.0,UPS deep battery discharge ,BR2
1330.0,MBL pressure fault ,BR2
1331.0,PPM fan manual operation ,BR2
1332.0,"Vibration sensor manual
operation",BR2
1333.0,"Grid frequency and voltage
inhibit start",BR2
1334.0,"Circuit breaker maintenance
necessary",BR2
1335.0,Generator overspeed 2 ,BR2
1336.0,Rotor overspeed 2 ,BR2
1337.0,"CU Line Side Temperature
warning",BR2
1338.0,"CU Rotor Side Temperature
warning",BR2
1340.0,Pitch control deviation Axis 2 ,BR2
1341.0,Pitch control deviation Axis 3 ,BR2
1342.0,"Blade angle not plausible axis
2",BR2
1343.0,"Blade angle not plausible axis
3",BR2
1344.0,"Pitch malfunction 2 or 3
blades",BR2
1345.0,Battery drive after grid fault ,BR2
1346.0,Rotor speeds not plausible ,BR2
1347.0,"Base frame vibration power
limiter active",BR2
1348.0,Service stop ,BR2
1349.0,Service stop with fault ,BR2
1350.0,Service idle command ,BR2
1351.0,"Service idle command with
fault",BR2
1352.0,"Wind measurement serial
communication fault",BR2
1353.0,"Wind measurement device
fault",BR2
1355.0,"Power limitation fault
adv.controls sensor",BR2
1357.0,CU detects Grid voltage drop ,BR2
1358.0,"Malfunction Triplepitch Sys
tem",BR2
1359.0,"Pitch system in local operat
ing mode",BR2
1360.0,"Incorrect conditions for pitch
system local operating mode",BR2
1361.0,"Power limitation adv.controls
offsets",BR2
1362.0,Calibrating ALC gains ,BR2
1363.0,Mapping ALC offsets ,BR2
1364.0,"Default MSF Sensor (none) is
in parameter
P_MSFProxSensorType",BR2
1365.0,"Service switch pitch implau
sible",BR2
1367.0,"CU fault at abnormal grid
condition",BR2
1368.0,MSF bending out of threshold ,BR2
1370.0,Data trigger (stall) ,BR2
1371.0,"Pitch limitation stall avoid
ance",BR2
1372.0,Peak Shaver 2 active ,BR2
1373.0,Ice detected via stall ,BR2
1375.0,"Ice Detected via lateral vibra
tion",BR2
1376.0,"Wind measaurement device
warning",BR2
1383.0,Uncontrol battery test active ,BR2
1384.0,"Wind measurement device
disturbance",BR2
1386.0,"Communication fault pitch
controller Axis 1",BR2
1387.0,"Communication fault pitch
controller Axis 2",BR2
1388.0,"Communication fault pitch
controller Axis 3",BR2
1390.0,"Ice Sector based reduced
power and/or speed opera
tion",BR2
1391.0,AAB saturation ,BR2
1394.0,YawMapPending ,BR2
1395.0,YawMapping ,BR2
1396.0,YawMappingError ,BR2
1400.0,CheckSafetyChain ,BR2
1401.0,CheckSafetyChainFailed ,BR2
1403.0,"Condition Based Monitoring
System Alarm",BR2
1404.0,"Condition Based Monitoring
System Warning",BR2
1405.0,"Condition Based Monitoring
System Instrumentation Fault",BR2
1411.0,"Automatic start up after grid
outage disabled",BR2
1412.0,"Power curve initialization
missing",BR2
1413.0,YawReference error ,BR2
1414.0,Power reduced operation ,BR2
1416.0,"Max power reduced due to
high air density",BR2
1417.0,"WFMSCommunication when
error and WT stop",BR2
1418.0,"CU reports: Safety chain
open",BR2
1419.0,"CU reports: Generator over
speed",BR2
1420.0,"CU reports: Generator under
speed",BR2
1423.0,"At least one variable is forced
in the system",BR2
1424.0,"System re-initialization after
grid outage",BR2
1425.0,"Low gearbox oil level detect
ed(warning)",BR2
1426.0,"Generator lubrication long
term fault",BR2
1427.0,"Hydraulic pump enable time
too long warning",BR2
1428.0,"Hydraulic pump interval too
short warning",BR2
1429.0,"Power derating due to mech.
brake test pending",BR2
1430.0,Yaw tooth sensor 1 timeout ,BR2
1431.0,Yaw tooth sensor 2 timeout ,BR2
1432.0,"Pitch system setup test re
quired",BR2
1433.0,"Pitch system setup test ac
tive",BR2
1434.0,"Pitch system setup test failed
for axis 1",BR2
1435.0,"Pitch system setup test failed
for axis 2",BR2
1436.0,"Pitch system setup test failed
for axis 3",BR2
1437.0,"Pitch system setup test abort
for axis 1",BR2
1438.0,"Pitch system setup test abort
for axis 2",BR2
1439.0,"Pitch system setup test abort
for axis 3",BR2
1440.0,"Pitch Calibration Tracking ID
changed for Axis1",BR2
1441.0,"Pitch Calibration Tracking ID
changed for Axis2",BR2
1442.0,"Pitch Calibration Tracking ID
changed for Axis3",BR2
1443.0,"Blade Clearance Operating
Mode",BR2
1445.0,"Directional sector ice de
pendent shutdown",BR2
1446.0,"Directional sector mode not
safe",BR2
1447.0,Pitch rate deviation axis 1 ,BR2
1448.0,Pitch rate deviation axis 2 ,BR2
1449.0,Pitch rate deviation axis 3 ,BR2
1450.0,Min. pitch angle exceeded ,BR2
1451.0,Manual brake test activated ,BR2
1452.0,"Manual brake test not exe
cuted due to wind turbulence",BR2
1453.0,"Obstuction light back in
operation",BR2
1461.0,"Main bearing lubrication
system clogged too long
fault",BR2
1462.0,"Yaw bearing lubrication
system clogged too long
fault",BR2
1466.0,"Initiate restart for pitch gear
greasing",BR2
1470.0,Forced yawing for greasing ,BR2
1471.0,"Too long no grease for yaw
bearing warning",BR2
1472.0,"Too long no grease for main
bearing warning",BR2
1477.0,"WindFree operation malfunc
tion",BR2
1478.0,CU not ready for operation ,BR2
1483.0,"Pitch gear pressure abnor
mal",BR2
1484.0,"Stator filter cabinet over
temperature fault",BR2
1485.0,"Stator sync switch over tem
perature fault",BR2
1486.0,"Aux trafo over temperature
fault",BR2
1487.0,Fire Detection Pre alarm ,BR2
1489.0,"Bosch BLADEcontrol valid ice
analysis missing",BR2
1490.0,"Bosch BLADEcontrol ice
detection warning",BR2
1491.0,"Bosch BLADEcontrol ice
detection alarm",BR2
1492.0,"Bosch BLADEcontrol com
munication warning",BR2
1493.0,"Bosch BLADEcontrol com
munication alarm",BR2
1494.0,"Bosch BLADEcontrol dis
turbed rotor blade warning",BR2
1495.0,"Bosch BLADEcontrol dis
turbed rotor blade alarm",BR2
1496.0,"Bosch BLADEcontrol rotor
blade dynamic load warning",BR2
1497.0,"Bosch BLADEcontrol rotor
blade dynamic load alarm",BR2
1498.0,Yaw hydraulic flushing active ,BR2
1501.0,"Transformer oil over extreme
temperature trip",BR2
1502.0,"Transformer Oil level or pres
sure Warning",BR2
1503.0,Transformer gas protection ,BR2
1504.0,Communication loss for PAIC ,BR2
1505.0,Communication loss for PDIO ,BR2
1506.0,"Auxiliary signal box lightning
230V protection indication",BR2
1507.0,"Auxiliary signal box lightning
690V protection indication",BR2
1508.0,Transformer gas alarm ,BR2
1509.0,"Transformer gas release
warning",BR2
1510.0,Transformer_MVSC_Trip ,BR2
1511.0,"Protection relay trips/opens
the MVSG",BR2
1515.0,"Wait for Converter to be
ready",BR2
1516.0,"Converter start-up time
exceeded",BR2
1518.0,"Brake Procedure Closed Loop
Failed to Brake Turbine",BR2
1519.0,"Rotor lock engaged for long
time",BR2
1520.0,"Congurable Stop Auxiliary
sensor malfunction",BR2
1521.0,Configurable Turbine Stop ,BR2
1528.0,Blade wiggle function active ,BR2
1530.0,"Voltage Asymmetry Warning
from CCU",BR2
1533.0,"Under frequency warning
from CCU",BR2
1534.0,"Over frequency warning from
CCU",BR2
1535.0,"Fast Disconnect Active from
CCU",BR2
1536.0,"Fast Blocking Active from
CCU",BR2
1538.0,"CU DTD Parameter update
not successful",BR2
1539.0,"Cu Max Power or Firmware
compatibility issue",BR2
1540.0,"Turbine Limit Protection Over
Voltage",BR2
1541.0,"Turbine Limit Protection
Under Voltage",BR2
1542.0,"Turbine Limit Protection
Voltage Asymmetry",BR2
1543.0,"Turbine Limit Protection Over
Frequency",BR2
1544.0,"Turbine Limit Protection
Under Frequency",BR2
1545.0,"SubSynchronous Oscillation
trip from CCU",BR2
1546.0,"SubSynchronous Oscillation
warning from CCU",BR2
1550.0,"Turbine connected to WFWM
Application",BR2
1551.0,"Communication between
turbine and WFWM Applica
tion lost",BR2
1552.0,"WFWM Actively constraining
Turbine Operation",BR2
1553.0,"Power exceedance in cut-out
extension region",BR2
1555.0,"Generator Idling in speed
control",BR2
1556.0,"Multiple temperature-events
warning",BR2
1557.0,Stop for cable untwist ,BR2
1560.0,"High blade edgewise oscilla
tion",BR2
1601.0,Vibration Monitor Timeout ,BR2
1602.0,SSD Test Failed ,BR2
1603.0,Yaw reference failed ,BR2
1604.0,Nacelle position not correct ,BR2
1605.0,Ice Detected Via Low TSR ,BR2
1606.0,"Ice Detected via Tower
Damper Monitor",BR2
1607.0,"Tower Damper Monitor Out
put Exceeding the Threshold",BR2
1608.0,De-icing system active ,BR2
1609.0,De-icing system faulted ,BR2
1610.0,De-icing time exceed ,BR2
1611.0,Manual mode de-icing ,BR2
1612.0,"Nacelle parking position
while ice on blades",BR2
1613.0,"Customer nacelle parking
position",BR2
1800.0,"Short term particle count
limit reached warning",BR2
1801.0,"Short term particle count
limit reached fault",BR2
1802.0,"Long term particle count limit
reached warning",BR2
1803.0,"Long term particle count limit
reached fault",BR2
1804.0,"Particle rate of change max.
samples warning",BR2
1805.0,"Particle rate of change max.
samples fault",BR2
1806.0,"Turbine Shutdown for Eagle
Protection",BR2
1807.0,"Converter Detected Phase
jump Active",BR2
1808.0,"Generator stator winding 1
over temperature warning",BR2
1809.0,"Generator stator winding 2
over temperature warning",BR2
1810.0,"Generator stator winding 3
over temperature warning",BR2
1814.0,"Converter Temperature Trip
Alarm",BR2
1857.0,"Yaw AC reversing contact
mode activated",BR2
1867.0,"Yaw UnWinding for Typhoon
Conditons",BR2
1868.0,"Yaw Down Wind Tracking
during Typhoon Conditions",BR2
1871.0,Yaw VFD fault ,BR2
1872.0,Yaw VFD warning ,BR2
1873.0,"Yaw VFD command left feed
back error",BR2
1874.0,"Yaw VFD command right
feedback error",BR2
1875.0,Aux VFD fault ,BR2
1876.0,Aux VFD warning ,BR2
1877.0,"Aux VFD sine wave filter
modul over temperature
alarm",BR2
1878.0,Brake chopper VFD fault ,BR2
1879.0,Brake chopper VFD warning ,BR2
1880.0,"Brake chopper VFD resistor 1
alarm",BR2
1881.0,"Brake chopper VFD resistor 2
alarm",BR2
1885.0,"Yaw power backup battery
charger breaker is tripped",BR2
1886.0,"Yaw power backup batter
charger 1 alarm",BR2
1887.0,"Yaw power backup batter
charger 2 alarm",BR2
1888.0,"Yaw Typhoon DownWind
Move/Track Fail",BR2
1900.0,"Rotor over speed threshold in
over speed protection func
tion",BR2
1902.0,"Cu values received from Cu
are frozen for more than 3
seconds",BR2
1903.0,"Hot weather shutdown initi
ated",BR2
1906.0,WindInertia Event is Active. ,BR2
1907.0,Yaw Brake 230Volt not OK ,BR2
1911.0,1P High Imbalance detected ,BR2
1916.0,"Grid Monitor opens safety
chain",BR2
1917.0,"Emergency stop relay 1
opened safety chain",BR2
1918.0,"Emergency stop relay 2
opened safety chain",BR2
1919.0,"Converter delta torque cur
tailment is active",BR2
1920.0,"Converter delta speed cur
tailment is active",BR2
1921.0,MVSG Thermostat Failure ,BR2
1922.0,"Temperature low or battery
low (Only one IO is available
from MVSG)",BR2
1923.0,"MVSG Auto Open Failed at
CWE Condition",BR2
1924.0,MVSG PLC Failure ,BR2
1925.0,"Generator rotor disconnect
switch over temperature
alarm",BR2
1999.0,"Generator OverSpeed during
Torque Loss",BR2
2000.0,"Pitch Bearing Rotate Func
tion ongoing",BR2
2001.0,"Pitch Bearing Rotate Func
tion too long",BR2
2002.0,"Pitch Bearing Rotate Func
tion paused",BR2
2003.0,"Pitch Bearing Rotate Func
tion complete",BR2
2004.0,"Pitch Bearing Rotate Func
tion aborted due to extended
pause",BR2
2005.0,"Pitch Bearing Rotate Func
tion aborted",BR2
2006.0,"Severe Blade Problems indi
cating pitch runaway condi
tion in axis 1",BR2
2007.0,"Severe Blade Problems indi
cating pitch runaway condi
tion in axis 2",BR2
2008.0,"Severe Blade Problems indi
cating pitch runaway condi
tion in axis 3",BR2
2016.0,"Pitch Communication short
term fault axis 1",BR2
2017.0,"Pitch Communication short
term fault axis 2",BR2
2018.0,"Pitch Communication short
term fault axis 3",BR2
2020.0,"OpCtl Typhoon Control Mode
activated",BR2
2021.0,HSS locking error ,BR2
2022.0,HSS locking error 72hrs ,BR2
2023.0,"Demand to stop by an exter
nal thundercloud detection
device",BR2
2024.0,"Demand to stop by an exter
nal lightning detection device",BR2
2025.0,"Malfunction of an external
lightning detection device",BR2
2050.0,Pitch Conv. speed loss axis 1 ,BR2
2051.0,Pitch Conv. speed loss axis 2 ,BR2
2052.0,Pitch Conv. speed loss axis 3 ,BR2
2053.0,Pitch Conv. marker loss axis 1 ,BR2
2054.0,Pitch Conv. marker loss axis 2 ,BR2
2055.0,Pitch Conv. marker loss axis 3 ,BR2
2056.0,"Pitch Conv. inc. encoder
correction axis 1",BR2
2057.0,"Pitch Conv. inc. encoder
correction axis 2",BR2
2058.0,"Pitch Conv. inc. encoder
correction axis 3",BR2
2059.0,"Pitch Conv. 90deg limit
switch angle err axis 1",BR2
2060.0,"Pitch Conv. 90deg limit
switch angle err axis 2",BR2
2061.0,"Pitch Conv. 90deg limit
switch angle err axis 3",BR2
2062.0,"Pitch Conv. DC Link voltage
low axis 1",BR2
2063.0,"Pitch Conv. DC Link voltage
low axis 2",BR2
2064.0,"Pitch Conv. DC Link voltage
low axis 3",BR2
2065.0,"Pitch Conv. motor brake
current/voltage not OK axis 1",BR2
2066.0,"Pitch Conv. motor brake
current/voltage not OK axis 2",BR2
2067.0,"Pitch Conv. motor brake
current/voltage not OK axis 3",BR2
2068.0,"Pitch Conv. motor field cur
rent/voltage not OK axis 1",BR2
2069.0,"Pitch Conv. motor field cur
rent/voltage not OK axis 2",BR2
2070.0,"Pitch Conv. motor field cur
rent/voltage not OK axis 3",BR2
2071.0,Pitch Conv. overspeed axis 1 ,BR2
2072.0,Pitch Conv. overspeed axis 2 ,BR2
2073.0,Pitch Conv. overspeed axis 3 ,BR2
2074.0,"Pitch Conv. safety relay trig
gered axis 1",BR2
2075.0,"Pitch Conv. safety relay trig
gered axis 2",BR2
2076.0,"Pitch Conv. safety relay trig
gered axis 3",BR2
2077.0,"Pitch Conv. PIC communica
tion fault axis 1",BR2
2078.0,"Pitch Conv. PIC communica
tion fault axis 2",BR2
2079.0,"Pitch Conv. PIC communica
tion fault axis 3",BR2
2080.0,Pitch Conv. phase loss axis 1 ,BR2
2081.0,Pitch Conv. phase loss axis 2 ,BR2
2082.0,Pitch Conv. phase loss axis 3 ,BR2
2083.0,"Pitch Conv. triple pitch super
vision watchdog triggered
axis 1",BR2
2084.0,"Pitch Conv. triple pitch super
vision watchdog triggered
axis 2",BR2
2085.0,"Pitch Conv. triple pitch super
vision watchdog triggered
axis 3",BR2
2200.0,"More than one signal is linked
to the same flexible customer
input",BR2
2201.0,Blown Fuses ,BR2
2202.0,Contactor or Breaker ,BR2
2203.0,Cooling system ,BR2
2204.0,Code sequencing ,BR2
2205.0,DC Link over-voltage ,BR2
2206.0,DTA Fan ,BR2
2207.0,DTA wiring connection ,BR2
2208.0,IGBT damage ,BR2
2209.0,"HSSL / HSLA, Line converter ",BR2
2210.0,"HSSL / HSLA, Rotor converter ",BR2
2211.0,"Invalid PWA , line bridge
board",BR2
2212.0,"Invalid PWA, rotor bridge
board",BR2
2213.0,"Voltage offset, Line Bridge ",BR2
2214.0,"Voltage offset, Rotor Bridge ",BR2
2215.0,"Voltage offset, Line I/O Card ",BR2
2216.0,"Voltage offset, Rotor I/O Card ",BR2
2217.0,Reverse Power ,BR2
2218.0,Power Supply ,BR2
2219.0,"Current offset, Line Bridge ",BR2
2220.0,"Current offset, Rotor Bridge ",BR2
2221.0,"Current offset, Line I/O Card ",BR2
2222.0,"Current offset, Rotor I/O
Card",BR2
2223.0,"Wiring Issue, Rotor converter
or Stator",BR2
2224.0,"Wiring Issue, Grid or Line
converter",BR2
2225.0,Generator I/O board ,BR2
2226.0,Grid frequency ,BR2
2227.0,Rotor AEBI ,BR2
2228.0,Tachometer ,BR2
2229.0,"Thermistor failure or ther
mister connections",BR2
2230.0,Dynamic-Brake Fault ,BR2
2231.0,C to C Communication ,BR2
2232.0,Converter stat transition ,BR2
2233.0,DC Link under-voltage ,BR2
2234.0,Drive Train Torsional ,BR2
2235.0,DTA over- temperature ,BR2
2236.0,DTA Pump ,BR2
2237.0,Grid - 690 single phase open ,BR2
2238.0,Grid - 690 three phase open ,BR2
2239.0,Grid Single phase open ,BR2
2240.0,Grid three phase open ,BR2
2241.0,Grid Islanding ,BR2
2242.0,Grid Loss ,BR2
2243.0,Grid Overvoltage ,BR2
2244.0,Grid Transient ,BR2
2245.0,Grid Undervoltage ,BR2
2246.0,Grid voltage imbalance ,BR2
2247.0,Grid Fast Disconnect ,BR2
2248.0,Grid Fast Blocking ,BR2
2249.0,Synchronization ,BR2
2250.0,"Ground Fault, Line converter ",BR2
2251.0,"Ground Fault, Stator ",BR2
2252.0,"Ground Fault, Transformer
secondary",BR2
2253.0,"Ground Fault, Rotor ",BR2
2254.0,DTA under-temperature ,BR2
2255.0,Thermal Turbine Shutdown ,BR2
2256.0,"IGBT or Diode Junction Over
temperature , DB circuit",BR2
2257.0,"IGBT or Diode Junction Over
temperature, Line Converter",BR2
2258.0,"IGBT or Diode Junction Over
temperature, Rotor Converter",BR2
2259.0,"IGBT or Diode Junction Un
der-temperature, Line Con
verter",BR2
2260.0,"IGBT or Diode Junction Un
der-temperature, Rotor Con
verter",BR2
2261.0,"IOC, Line Converter ",BR2
2262.0,"IOC, Rotor Converter ",BR2
2263.0,"IOC, DB IGBT ",BR2
2264.0,"Timed Over-Current, Line
converter or Grid",BR2
2265.0,"Timed Over-Current, Rotor
converter or Stator",BR2
2266.0,"Regulator Saturation, Line
converte",BR2
2267.0,"Regulator Saturation, Rotor
converter",BR2
2268.0,Torque Regulation ,BR2
2269.0,"Cell Test Failure manual, Line
converter",BR2
2270.0,"Cell Test Failure manual,
Rotor converter",BR2
2271.0,"Cell Test Failure at startup,
Line converter",BR2
2272.0,"Cell Test Failure at startup,
Rotor converter",BR2
2273.0,"Toolbox Communication
Error",BR2
2274.0,"Mis-configuration by param
eter",BR2
2275.0,Invalid Generator ,BR2
2276.0,Firmware process error ,BR2
2277.0,MarkStat Process ,BR2
2278.0,"Invalid PWA, Line I/O board ",BR2
2279.0,"Invalid PWA, Rotor I/O board ",BR2
2280.0,"Invalid HSLA, Line or Rotor
board",BR2
2281.0,Invalid REFB board ,BR2
2282.0,Grid Distortion ,BR2
2283.0,Rotor timed over-voltage ,BR2
2284.0,Invalid WEMA Pic Version ,BR2
2285.0,"Grid voltage or frequency out
of tolerance",BR2
2286.0,"Improper turbine control
sequencing",BR2
2287.0,Safety Chain Trip ,BR2
2288.0,Overspeed ,BR2
2289.0,Underspeed ,BR2
2290.0,"IGBT Desat, Line Bridge ",BR2
2291.0,"IGBT Desat, Rotor Bridge ",BR2
2292.0,"Gate Drive Power Supply
undervoltage, Line AEDB or
AEBI",BR2
2293.0,"Gate Drive Power Supply
undervoltage, RotorAEBI",BR2
2294.0,"REBF Control Power Supply
Undervoltage, Line",BR2
2295.0,"REBF Control Power Supply
Undervoltage, Line Rotor",BR2
2296.0,"I/O board Gain or Offset out
of tolerance, line",BR2
2297.0,"I/O board Gain or Offset out
of tolerance, rotor",BR2
2298.0,"Voltage Offset, Line Bridge
#2",BR2
2299.0,"Voltage Offset, Rotor Bridge
#2",BR2
2300.0,"Voltage Offset, Rotor I/O
Card #2",BR2
2301.0,"Current Offset, Line Bridge #2 ",BR2
2302.0,"Current Offset, Rotor Bridge
#2",BR2
2303.0,"Current Offset, Rotor I/O
Card #2",BR2
2304.0,"Current Offset, Line I/O Card
#2",BR2
2305.0,"IGBT or Diode Junction Over
temperature, Rotor Converter
#2",BR2
2306.0,"Cell Test Failure at Startup,
Rotor Converter #2",BR2
2307.0,DC Battery Chopper ,BR2
2401.0,"Ice buildup confirmed based
on Anemometer wind speed
deviation",BR2
2402.0,De Icing is needed ,BR2
2403.0,"Blade 1 De Icing is in pro
gress",BR2
2404.0,"Blade 2 De Icing is in pro
gress",BR2
2405.0,"Blade 3 De Icing is in pro
gress",BR2
2406.0,De Icing cannot be initiated ,BR2
2407.0,De Icing process is aborted ,BR2
2408.0,"Auto De-Icing can not be
initiated due to both Serial
Anemometers failure",BR2
2409.0,"Diagnostic Alarm is Active in
Serial Anemometer 1",BR2
2410.0,"Diagnostic Alarm is Active in
Serial Anemometer 2",BR2
2411.0,"General Fault present in HFU
Blade 1",BR2
2412.0,"TSHH Thermostat tripped in
HFU Blade1",BR2
2413.0,Fan motor fault HFU Blade 1 ,BR2
2414.0,"Junction box overheated in
HFU Blade 1",BR2
2415.0,"Power to heating elements
failed HFU Blade 1",BR2
2416.0,"General Fault present in HFU
Blade 2",BR2
2417.0,"TSHH Thermostat tripped in
HFU Blade2",BR2
2418.0,Fan motor fault HFU Blade 2 ,BR2
2419.0,"Junction box overheated in
HFU Blade 2",BR2
2420.0,"Power to heating elements
failed HFU Blade 2",BR2
2421.0,"General Fault present in HFU
Blade 3",BR2
2422.0,"TSHH Thermostat tripped in
HFU Blade3",BR2
2423.0,Fan motor fault HFU Blade 3 ,BR2
2424.0,"Junction box overheated in
HFU Blade 3",BR2
2425.0,"Power to heating elements
failed HFU Blade 3",BR2
2426.0,"Ethercat Network link error in
HFU network",BR2
2427.0,"Ethercat network Node1 link
Error",BR2
2428.0,"Ethercat network Node2 link
Error",BR2
2429.0,"Ethercat network Node3 link
Error",BR2
2430.0,"Double Binary ID coding
Error. ( 2 or 3 HFU's coded
with same wing ID)",BR2
2431.0,"HFU Node1 is not connected
to Blade 1",BR2
2432.0,"HFU Node2 is not connected
to Blade 2",BR2
2433.0,"HFU Node3 is not connected
to Blade 3",BR2
2434.0,Manual De Icing is Active ,BR2
2501.0,"Profinet sliced IO communi
cation failure",BR2
3771.0,"High generator winding
temperatures",BR2
3772.0,High gearbox temperatures ,BR2
3773.0,High outside temperatures ,BR2
3774.0,"CCU Line converter current
de-rate",BR2
3775.0,"CCU Rotor voltage, de-rate ",BR2
3776.0,"CCU Line converter junction
temperature de-rate",BR2
3777.0,"CCU Grid monitoring current
de-rate",BR2
3778.0,"CCU Rotor converter junction
temperature de-rate",BR2
3779.0,"CCU Down tower tempera
ture de-rate",BR2
3780.0,"CCU Coolant temperature
de-rate",BR2
3781.0,"CCU Line converter current
de-rate",BR2
3782.0,CCU Rotor converter current ,BR2
3783.0,"CCU Rotor generator current
de-rate",BR2
3784.0,"CCU Stator DTA current de
rate",BR2
3785.0,"CCU Stator cable current de
rate",BR2
3786.0,"CCU Stator generator current
de-rate",BR2
1565.0,unknown code 1565,BR2
1566.0,unknown code 1566,BR2
1811.0,unknown code 1811,BR2
2009.0,unknown code 2009,BR2
2505.0,unknown code 2505,BR2
2517.0,unknown code 2517,BR2
2519.0,unknown code 2519,BR2
2601.0,unknown code 2601,BR2
2602.0,unknown code 2602,BR2
2603.0,unknown code 2603,BR2
2604.0,unknown code 2604,BR2
2606.0,unknown code 2606,BR2
2613.0,unknown code 2613,BR2
2679.0,unknown code 2679,BR2
2683.0,unknown code 2683,BR2
2706.0,unknown code 2706,BR2
2707.0,unknown code 2707,BR2
2708.0,unknown code 2708,BR2
2760.0,unknown code 2760,BR2
2761.0,unknown code 2761,BR2
2766.0,unknown code 2766,BR2
1565.0,unknown code 1565,BR2
1566.0,unknown code 1566,BR2
1811.0,unknown code 1811,BR2
2009.0,unknown code 2009,BR2
2505.0,unknown code 2505,BR2
2517.0,unknown code 2517,BR2
2519.0,unknown code 2519,BR2
2601.0,unknown code 2601,BR2
2602.0,unknown code 2602,BR2
2603.0,unknown code 2603,BR2
2604.0,unknown code 2604,BR2
2606.0,unknown code 2606,BR2
2613.0,unknown code 2613,BR2
2679.0,unknown code 2679,BR2
2683.0,unknown code 2683,BR2
2706.0,unknown code 2706,BR2
2707.0,unknown code 2707,BR2
2708.0,unknown code 2708,BR2
2760.0,unknown code 2760,BR2
2761.0,unknown code 2761,BR2
2766.0,unknown code 2766,BR2
40000.0,Wind Direction Curtailment,BR2
60000.0,External Curtailment Power Limit,BR2
90000.0,Power Limit Advanced Controls,BR2
160000.0,External Stop,BR2
180000.0,Grid Fault,BR2
1578.0,Malfunction Triplepitch System Axis 3,BR2
1646.0,Unknown,BR2
1945.0,Yaw brake pad replacement limit,BR2
1955.0,Turbine and Yaw shutdown due to excessive yaw motor stall detection,BR2
2010.0,Unknown,BR2
2092.0,Pitch K24 Contactor Error Axis 1,BR2
2094.0,Pitch K24 Contactor Error Axis 3,BR2
2095.0,Pitch System reporting blade stuck detected on axis 1,BR2
2096.0,Pitch System reporting blade stuck detected on axis 2,BR2
2097.0,Pitch System reporting blade stuck detected on axis 3,BR2
2504.0,Dta Estop Opened Safety Chain,BR2
2507.0,Top Box Estop Active Opened Safety Chain,BR2
2526.0,Yaw manual with a blade fault and automatic yaw offset is needed. Will be set if the SM1525 was set and the turbine is set into manual yaw mode,BR2
2605.0,Pitch First Fault_Axis 2_Battery DC Motor Contactor Dropped Out,BR2
2612.0,Pitch First Fault_Axis 3_Reached -5 degree limit switch,BR2
2614.0,Pitch First Fault_Axis 2_Safety loop signal dropped out,BR2
2615.0,Pitch First Fault_Axis 3_Safety loop signal dropped out,BR2
2620.0,Pitch First Fault_Axis 2_WEPA converter enable output not acknowledged by converter.,BR2
2622.0,Pitch First Fault_Axis 1_Detected IONET heartbeat communications error. Moving blade toward 90LS,BR2
2625.0,Pitch First Fault_Axis 1_Incremental encoder missed more than 50 pulses at the receipt of marker pulse,BR2
2626.0,Pitch First Fault_Axis 2_Incremental encoder missed more than 50 pulses at the receipt of marker pulse,BR2
2668.0,Pitch First Fault_Axis 2_Converter Motor over-current protection trip,BR2
2670.0,Pitch First Fault_Axis 1_Converter Motor over-current protection trip 2,BR2
2671.0,Pitch First Fault_Axis 2_Converter Motor over-current protection trip 2,BR2
2680.0,Pitch First Fault_Axis 2_Converter desaturation motor bridge A protection trip,BR2
2682.0,Pitch First Fault_Axis 1_Converter desaturation motor bridge B protection trip,BR2
2712.0,Pitch First Fault_Axis 1_Phase loss input indicates that a phase is missing. Check fuses.,BR2
2718.0,Pitch First Fault_Axis 1_Overspeed - speed feedback has exceeded limit,BR2
2762.0,Pitch First Fault_Axis 3_Battery Charger Not Ok Trip,BR2
2767.0,Pitch First Fault_Axis 2_SM_Pitch_DALM_ TACH_OPEN_ARMA 2,BR2
2768.0,Pitch First Fault_Axis 3_SM_Pitch_DALM_ TACH_OPEN_ARMA 3,BR2
2781.0,Value of Pitch Parameter BatteryTestEnable is inconsistent across axes,BR2
3986.0,Unknown,BR2
3990.0,Unknown,BR2
3994.0,Unknown,BR2
3995.0,Unknown,BR2
3996.0,Unknown,BR2
0.0,,BTH
1.0,OK,BTH
2.0,ONLINE,BTH
3.0,RUNUP,BTH
4.0,MAINTENANCE,BTH
5.0,REPAIR,BTH
6.0,GRID LOSS,BTH
7.0,WEATHER OUTAGE,BTH
8.0,EXTERNAL STOP,BTH
9.0,MANUAL STOP,BTH
11.0,E-STOP,BTH
12.0,EXTERNAL CURTAILMENT,BTH
13.0,CUSTOMER STOP,BTH
14.0,MANUAL IDLE,BTH
16.0,INTERNAL CURTAILMENT,BTH
17.0,,BTH
18.0,,BTH
19.0,,BTH
20.0,,BTH
21.0,,BTH
22.0,,BTH
23.0,,BTH
